"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev","lambdaIoutReinfF","lambdaIoutReinf0t5F","lambdaIoutReinf5t15F","lambdaIoutReinf15p","lambdaIoutF","lambdaIout0t5F","lambdaIout5t15F","lambdaIout15p"
12,0.07,0.05,2,1.5,1.27765376014546e-320,3.25589260609381e-321,0,1.43279037293961e-322,3.10767291234144e-321,4.97030039716294e-321,1.14623229835169e-321,3.6066792146411e-322,3.45845952088873e-321
12,0.07,0.05,2,1.6,9.27855282889861e-321,2.32704919191227e-321,0,7.90505033345994e-323,2.25293934503608e-321,3.66102643568364e-321,8.44852254388532e-322,2.81617418129511e-322,2.53949741962401e-321
12,0.07,0.05,2,1.7,8.18172709513104e-321,2.04543177378276e-321,0,7.4109846876187e-323,1.97626258336499e-321,3.22130801088493e-321,6.96632560636158e-322,2.71736105212686e-322,2.25788000149450e-321
12,0.07,0.05,2,1.8,9.0759859141037e-321,2.29246459670338e-321,0,5.92878775009496e-323,2.23317671920243e-321,3.62644184047475e-321,7.70742407512345e-322,2.66795448754273e-322,2.58890398420813e-321
12,0.07,0.05,2,1.9,6.8576311642765e-321,1.72922976044436e-321,0,6.4228533959362e-323,1.665001226485e-321,2.71736105212686e-321,5.33590897508546e-322,2.56914135837448e-322,1.92685601878086e-321
12,0.07,0.05,2,2,7.02561348386253e-321,1.77369566857008e-321,0,5.43472210425371e-323,1.71934844752754e-321,2.74206433441892e-321,5.08887615216484e-322,2.47032822920623e-322,1.98614389628181e-321
12,0.07,0.05,2,2.1,7.30229024553362e-321,1.84286485898785e-321,0,4.94065645841247e-323,1.78851763794531e-321,2.91498731046335e-321,5.82997462092671e-322,2.51973479379036e-322,2.07507571253324e-321
12,0.07,0.05,2,2.2,6.98114757573681e-321,1.74899238627801e-321,0,3.45845952088873e-323,1.70946713461071e-321,2.77170827316939e-321,5.43472210425371e-322,2.37151510003798e-322,1.98614389628181e-321
12,0.07,0.05,2,2.3,6.98114757573681e-321,1.7440517298196e-321,0,3.45845952088873e-323,1.7045264781523e-321,2.77170827316939e-321,5.43472210425371e-322,2.37151510003798e-322,1.98614389628181e-321
12,0.07,0.05,2,2.4,6.95644429344475e-321,1.73417041690278e-321,0,4.94065645841247e-323,1.68970450877706e-321,2.72724236504368e-321,5.03946958758071e-322,2.51973479379036e-322,1.97626258336499e-321
12,0.07,0.05,2,2.5,6.04242284863845e-321,1.51184087627421e-321,0,4.94065645841247e-323,1.45749365523168e-321,2.40115903878846e-321,4.24896455423472e-322,2.47032822920623e-322,1.72428910398595e-321
12,0.07,0.05,2,2.6,6.86257182073491e-321,1.72428910398595e-321,0,4.94065645841247e-323,1.665001226485e-321,2.68277645691797e-321,4.84184332924422e-322,2.47032822920623e-322,1.9416779881561e-321
12,0.07,0.05,2,2.7,5.46436604300419e-321,1.35373986960502e-321,0,3.95252516672997e-323,1.30433330502089e-321,2.13436359003419e-321,3.6066792146411e-322,2.37151510003798e-322,1.52666284564945e-321
12,0.07,0.05,2,2.8,6.51672586864604e-321,1.63041663127611e-321,0,3.45845952088873e-323,1.59089137960881e-321,2.56914135837448e-321,4.59481050632359e-322,2.32210853545386e-322,1.87250879773832e-321
12,0.07,0.05,2,2.9,7.3714594359514e-321,1.83792420252944e-321,0,3.45845952088873e-323,1.79839895086214e-321,2.93969059275542e-321,5.08887615216484e-322,3.31023982713635e-322,2.09483833836689e-321
12,0.07,0.05,2,3,6.32898092322637e-321,1.57606941023358e-321,0,4.94065645841247e-323,1.51678153273263e-321,2.46538757274782e-321,4.05133829589822e-322,2.51973479379036e-322,1.79839895086214e-321
14,0.07,0.05,2,0,0.00471112802044,0.00037309808805,1.96398733678e-06,4.3958154528e-05,0.000327175946186,0.00267484759298,0.00178662904457,0.000530242661167,0.000357975887243
14,0.07,0.05,2,0.1,0.00401150266764,0.000361957805686,1.73976202934e-06,4.02785886439e-05,0.000319939455012,0.00220130812715,0.00139428119797,0.000445557673539,0.000361469255645
14,0.07,0.05,2,0.2,0.00336759196691,0.000347362864229,1.51083608889e-06,3.62354038958e-05,0.000309616624245,0.00178092429324,0.00106097744269,0.000358369254717,0.000361577595831
14,0.07,0.05,2,0.3,0.00278812413423,0.000328638910481,1.2855893381e-06,3.19247623822e-05,0.000295428558761,0.0014179661798,0.000788263986914,0.000274590161757,0.000355112031133
14,0.07,0.05,2,0.4,0.0022781834752,0.000305420969112,1.07199260255e-06,2.74962057433e-05,0.000276852770766,0.00111305805282,0.000573429426521,0.00020022849901,0.00033940012729
14,0.07,0.05,2,0.5,0.00183795156787,0.000277846655507,8.7622003331e-07,2.31260438429e-05,0.000253844391631,0.000862827017283,0.000409847508535,0.00013938640278,0.000313593105968
14,0.07,0.05,2,0.6,0.00146308650969,0.000246586188763,7.01866572202e-07,1.89780492595e-05,0.000226906272931,0.000660853017433,0.000288564109711,9.32013262575e-05,0.000279087581465
14,0.07,0.05,2,0.7,0.00114644606413,0.00021270376776,5.50075232067e-07,1.51735244961e-05,0.000196980168031,0.000499356472782,0.000200253645634,6.02732482599e-05,0.000238829578889
14,0.07,0.05,2,0.8,0.000880065141536,0.000177457067554,4.2024419258e-07,1.17824099152e-05,0.000165254413447,0.000370716030947,0.000136637327686,3.79031452633e-05,0.000196175557997
14,0.07,0.05,2,0.9,0.00065650687265,0.000142125743396,3.1078913484e-07,8.8303108531e-06,0.000132984643408,0.000268317114168,9.10733252472e-05,2.3216679071e-05,0.00015402710985
14,0.07,0.05,2,1,0.00046939482563,0.000107884961328,2.19676284678e-07,6.31079310478e-06,0.000101354491939,0.000186777990561,5.85442744294e-05,1.37781888794e-05,0.000114455527252
14,0.07,0.05,2,1.1,0.000313386069818,7.57080247755e-05,1.44713928233e-07,4.19644413935e-06,7.13668667079e-05,0.000121829975705,3.53775781877e-05,7.76901743267e-06,7.86833800848e-05
14,0.07,0.05,2,1.2,0.00018395335279,4.63031097758e-05,8.37123403947e-08,2.44757775007e-06,4.37718196853e-05,7.01016803086e-05,1.89236360333e-05,3.9354024902e-06,4.72426417851e-05
14,0.07,0.05,2,1.3,7.67977329047e-05,1.99908215391e-05,3.44166212998e-08,1.0138616219e-06,1.89425432959e-05,2.8778874217e-05,7.24769593057e-06,1.45121852502e-06,2.00799597614e-05
14,0.07,0.05,2,1.4,3.05565623908e-14,8.15499903177e-15,1.35094563942e-17,4.00452770996e-16,7.74103680438e-15,1.12915545595e-14,2.68363283979e-15,5.22779590508e-16,8.08514212922e-15
14,0.07,0.05,2,1.5,1.15637707161e-75,3.10724214921e-76,5.10493372143e-79,1.51514085782e-77,2.95062312971e-76,4.22442531641e-76,9.95772867785e-77,1.84720033015e-77,3.04393241561e-76
14,0.07,0.05,2,1.6,5.26872973234e-128,1.42353953309e-128,2.31615016265e-131,6.89243845756e-130,1.35229899835e-128,1.90653920919e-128,4.44206880467e-129,7.97215638355e-130,1.38261076489e-128
14,0.07,0.05,2,1.7,3.62929249727e-172,9.85017217535e-173,1.58524050224e-175,4.73558172372e-174,9.36076159795e-173,1.30285174927e-172,2.9930836153e-173,5.26413563659e-174,9.50902031379e-173
14,0.07,0.05,2,1.8,5.05645763054e-210,1.37752655545e-210,2.19056555591e-213,6.57621193756e-212,1.30957387052e-210,1.80287868391e-210,4.07709693905e-211,7.09775207771e-212,1.32419146923e-210
14,0.07,0.05,2,1.9,5.75022935114e-243,1.57152345552e-243,2.46718572081e-246,7.45037414899e-245,1.49455252831e-243,2.03823097945e-243,4.5325423174e-244,7.86925814726e-245,1.50628416624e-243
14,0.07,0.05,2,2,4.88067340876e-272,1.33753443381e-272,2.07152919163e-275,6.29781914383e-274,1.27248471318e-272,1.72112070727e-272,3.76140522584e-273,6.54836045816e-274,1.27949658011e-272
14,0.07,0.05,2,2.1,5.16921238599e-298,1.42000219725e-298,2.16827302054e-301,6.6413699772e-300,1.35142022446e-298,1.81455293784e-298,3.89632474063e-299,6.82801822223e-300,1.35664028155e-298
14,0.07,0.05,2,2.2,2.01776409761565e-320,5.32108700571023e-321,4.94065645841247e-324,3.06320700421573e-322,5.00488499237183e-321,7.12936726948919e-321,1.32903658731295e-321,5.08887615216484e-322,5.28650241050134e-321
14,0.07,0.05,2,2.3,1.32310779956286e-320,3.45351886443031e-321,0,1.08694442085074e-322,3.34976507880365e-321,4.86654661153628e-321,9.28843414181544e-322,3.11261356879985e-322,3.63138249693316e-321
14,0.07,0.05,2,2.4,1.29148759822902e-320,3.37940901755413e-321,0,1.08694442085074e-322,3.26577391901064e-321,4.72326757424232e-321,8.54733567305357e-322,3.11261356879985e-322,3.55233199359856e-321
14,0.07,0.05,2,2.5,1.21787181699867e-320,3.19660472859287e-321,0,1.03753785626662e-322,3.09285094296620e-321,4.46141278194646e-321,7.8062372042917e-322,3.01380043963160e-322,3.37940901755413e-321
14,0.07,0.05,2,2.6,1.20255578197759e-320,3.14719816400874e-321,0,1.08694442085074e-322,3.03850372192367e-321,4.36754030923662e-321,7.46039125220282e-322,3.06320700421573e-322,3.31518048359476e-321
14,0.07,0.05,2,2.7,9.4712384307767e-321,2.48020954212306e-321,0,9.38724727098368e-323,2.38633706941322e-321,3.49304411609761e-321,5.63234836259021e-322,2.91498731046335e-322,2.63831054879226e-321
14,0.07,0.05,2,2.8,1.11016550620528e-320,2.89522468462970e-321,0,8.89318162514244e-323,2.81123352483669e-321,4.05627895235663e-321,6.76869934802508e-322,2.86558074587923e-322,3.09779159942462e-321
14,0.07,0.05,2,2.9,1.22380060474877e-320,3.19166407213445e-321,0,9.38724727098368e-323,3.09779159942462e-321,4.50587869007217e-321,7.36157812303457e-322,3.75489890839347e-322,3.39423098692936e-321
14,0.07,0.05,2,3,1.03259719980821e-320,2.67783580045956e-321,0,8.89318162514244e-323,2.59878529712496e-321,3.74501759547665e-321,5.82997462092671e-322,2.91498731046335e-322,2.88040271525447e-321
16,0.07,0.05,2,0,0.00491838518873,0.000381411912767,2.45536826462e-06,4.90158090782e-05,0.000329940735424,0.00269120239283,0.00189634983864,0.000448137446222,0.000346715107963
16,0.07,0.05,2,0.1,0.00425326986287,0.000372124948454,2.17177994797e-06,4.53802436322e-05,0.000324572924873,0.00225100937838,0.00151564236187,0.000387318764715,0.000348048251797
16,0.07,0.05,2,0.2,0.00363264262456,0.000360113722953,1.89031241038e-06,4.13519141155e-05,0.000316871496427,0.00185413264387,0.00118398913371,0.000322547238455,0.000347596271706
16,0.07,0.05,2,0.3,0.00306578732698,0.000344788974539,1.61893447125e-06,3.70168059698e-05,0.000306153234098,0.0015056516571,0.000904848392375,0.000257492544159,0.00034331072057
16,0.07,0.05,2,0.4,0.00255988360633,0.000325754838352,1.3653197993e-06,3.25185048557e-05,0.000291871013697,0.0012081008033,0.000678393631596,0.000196660976201,0.000333046195499
16,0.07,0.05,2,0.5,0.00211829483234,0.000303005878339,1.13550543797e-06,2.80373756544e-05,0.000273832997247,0.000960618382458,0.000501064849848,0.000144037599857,0.000315515932753
16,0.07,0.05,2,0.6,0.0017399571263,0.00027702641529,9.32949755684e-07,2.37521790915e-05,0.000252341286443,0.00075913131967,0.000366311607171,0.000101832707815,0.000290987004684
16,0.07,0.05,2,0.7,0.00142019627633,0.000248722810953,7.58444571431e-07,1.98039090496e-05,0.000228160457332,0.000597495664207,0.000266161157133,7.01482084818e-05,0.000261186298591
16,0.07,0.05,2,0.8,0.00115235076018,0.000219235436747,6.10746564616e-07,1.62786773616e-05,0.000202346012821,0.000468918798853,0.000192773124431,4.75708947107e-05,0.000228574779712
16,0.07,0.05,2,0.9,0.000929277369144,0.000189732135304,4.87426657802e-07,1.32103587603e-05,0.000176034349886,0.000367019982121,0.000139396537718,3.20687388857e-05,0.000195554705518
16,0.07,0.05,2,1,0.000744247522219,0.000161247622335,3.85549927641e-07,1.05932327068e-05,0.0001502688397,0.00028633082303,0.000100681275373,2.16633786921e-05,0.000163986168965
16,0.07,0.05,2,1.1,0.00059126916223,0.000134582343794,3.020877243e-07,8.39580675354e-06,0.000125884449316,0.000222380192073,7.2589323473e-05,1.47459312542e-05,0.000135044937345
16,0.07,0.05,2,1.2,0.000465092186013,0.00011025618619,2.34133134413e-07,6.57209774351e-06,0.000103449955312,0.000171582769755,5.2152568729e-05,1.01375121209e-05,0.000109292688905
16,0.07,0.05,2,1.3,0.000361123377058,8.8511896533e-05,1.79013430012e-07,5.06997945322e-06,8.32629036498e-05,0.000131080823429,3.72186556216e-05,7.02887080824e-06,8.68332969994e-05
16,0.07,0.05,2,1.4,0.000275343619642,6.93547007046e-05,1.34345862878e-07,3.83689080551e-06,6.53834640362e-05,9.85976657717e-05,2.62365620901e-05,4.8867917098e-06,6.74743119718e-05
16,0.07,0.05,2,1.5,0.00020436672215,5.26419204513e-05,9.81157519436e-08,2.8250204287e-06,4.97187842707e-05,7.23595482511e-05,1.81020007801e-05,3.37008058192e-06,5.0887466889e-05
16,0.07,0.05,2,1.6,0.000145424707108,3.81573086587e-05,6.86779744195e-08,1.99356528866e-06,3.60950653956e-05,5.10075982188e-05,1.20321870874e-05,2.26384667083e-06,3.67115644606e-05
16,0.07,0.05,2,1.7,9.55117644105e-05,2.54483795925e-05,4.43572224294e-08,1.2983509215e-06,2.41056714486e-05,3.32374589115e-05,7.4136502822e-06,1.42170656199e-06,2.44021020673e-05
16,0.07,0.05,2,1.8,5.3151091827e-05,1.43446253804e-05,2.42699895797e-08,7.1649191012e-07,1.36038634807e-05,1.83738779103e-05,3.88632815258e-06,7.6409406473e-07,1.3723455693e-05
16,0.07,0.05,2,1.9,1.70016193201e-05,4.63886479357e-06,7.63102773602e-09,2.27291829088e-07,4.40394193674e-06,5.84424909473e-06,1.1749555937e-06,2.37833500354e-07,4.43146000068e-06
16,0.07,0.05,2,2,3.73737191316e-27,1.02616434046e-27,1.65358474813e-30,4.9652564745e-29,9.74858190972e-28,1.27824255182e-27,2.47834411829e-28,5.12652081886e-29,9.79142931799e-28
16,0.07,0.05,2,2.1,1.48602081519e-55,4.08955994071e-56,6.49806694762e-59,1.96579569243e-57,3.88648230451e-56,5.05875059965e-56,9.59285314737e-57,2.01067041814e-57,3.89839824309e-56
16,0.07,0.05,2,2.2,2.97112352113e-81,8.19334142089e-82,1.28304718002e-84,3.91307401135e-83,7.78920354795e-82,1.00719140278e-81,1.86848801015e-82,3.97578830269e-83,7.80584718736e-82
16,0.07,0.05,2,2.3,1.01605652702e-104,2.8070924433e-105,4.33042243001e-108,1.33221010995e-106,2.66954100987e-105,3.43120636661e-105,6.22974485213e-106,1.34718592251e-106,2.67351328914e-105
16,0.07,0.05,2,2.4,2.60156386733e-126,7.19943582095e-127,1.09375136232e-129,3.3957932861e-128,6.84891897872e-127,8.75462979256e-127,1.55636385263e-127,3.42254582433e-128,6.8560113575e-127
16,0.07,0.05,2,2.5,2.62877964811e-146,7.28589111518e-147,1.08977239379e-149,3.41603754243e-148,6.933389637e-147,8.81752767369e-147,1.53565567826e-147,3.43488408593e-148,6.93838358684e-147
16,0.07,0.05,2,2.6,6.33935096443e-165,1.75949082709e-165,2.59052033361e-168,8.20155290434e-167,1.67488477771e-165,2.11994696979e-165,3.61891291559e-166,8.23321970364e-167,1.67572348119e-165
16,0.07,0.05,2,2.7,2.44416053728e-182,6.79270056663e-183,9.84298863446e-186,3.14842446753e-184,6.46801513124e-183,8.15046584273e-183,1.36450719026e-183,3.1569268846e-184,6.47026596401e-183
16,0.07,0.05,2,2.8,1.08997610047e-198,3.03293465404e-199,4.32504063981e-202,1.39806744086e-200,2.88880286931e-199,3.62507139045e-199,5.95499481137e-200,1.40070671253e-200,2.88950123806e-199
16,0.07,0.05,2,2.9,4.31155937532e-214,1.20110606234e-214,1.68549256472e-217,5.50722208392e-216,1.14434834894e-214,1.43036436388e-214,2.30679028068e-215,5.51448617878e-216,1.14454047402e-214
16,0.07,0.05,2,3,1.2131656748e-228,3.38329166367e-229,4.67190592278e-232,1.5432904041e-230,3.22429071733e-229,4.01517037972e-229,6.36032620847e-230,1.54471205577e-230,3.22466655329e-229
18,0.07,0.05,2,0,0.00510976553991,0.000387718697878,2.97060675178e-06,5.33413201012e-05,0.000331406771025,0.00270470700285,0.00198570350041,0.000378421374778,0.000340582127664
18,0.07,0.05,2,0.1,0.00447715652332,0.000379801283072,2.63200141662e-06,4.98603402804e-05,0.000327308941375,0.00229456269723,0.00161967182725,0.000334367792335,0.000340523077645
18,0.07,0.05,2,0.2,0.0038801752706,0.000369722612872,2.30031369867e-06,4.59687412192e-05,0.000321453557954,0.00191990745455,0.00129419293592,0.000286329587509,0.000339384931123
18,0.07,0.05,2,0.3,0.0033278256226,0.000356995181437,1.98338602546e-06,4.17340038681e-05,0.000313277791544,0.00158593897474,0.00101358202672,0.000236439965565,0.000335916982461
18,0.07,0.05,2,0.4,0.00282820612733,0.00034124564921,1.68891856214e-06,3.72831860566e-05,0.000302273544591,0.00129622876042,0.000779860577592,0.000187769246521,0.000328598936311
18,0.07,0.05,2,0.5,0.002386766645,0.000322382652503,1.42315695446e-06,3.27898707425e-05,0.000288169624806,0.00105169777679,0.000591903831574,0.000143581305434,0.00031621263978
18,0.07,0.05,2,0.6,0.00200509312256,0.000300720687797,1.18979057776e-06,2.84400184116e-05,0.000271090878808,0.000850269392027,0.000445482294669,0.000106315901174,0.000298471196183
18,0.07,0.05,2,0.7,0.00168089057475,0.000276973120611,9.89616767158e-07,2.43921417424e-05,0.000251591362101,0.000687445420085,0.000334265968922,7.69439418067e-05,0.000276235509356
18,0.07,0.05,2,0.8,0.00140905457763,0.000252108881109,8.21036441452e-07,2.07515901212e-05,0.000230536254547,0.000557455427977,0.000251238574995,5.5045750127e-05,0.000251171102856
18,0.07,0.05,2,0.9,0.00118310274938,0.000227151561402,6.80957482703e-07,1.7566324795e-05,0.000208904279124,0.00045436996578,0.000189850493097,3.93730134582e-05,0.000225146459224
18,0.07,0.05,2,1,0.000996312308301,0.000203006428217,5.65636302965e-07,1.4837597219e-05,0.000187603194695,0.000372805891557,0.000144615214329,2.84430000304e-05,0.000199747677197
18,0.07,0.05,2,1.1,0.000842359883169,0.000180355488466,4.71248557503e-07,1.25354157959e-05,0.000167348824112,0.000308209195539,0.000111236953063,2.09135035202e-05,0.000176058738956
18,0.07,0.05,2,1.2,0.000715582068545,0.000159621823407,3.9420610679e-07,1.06125468359e-05,0.000148615070464,0.000256872926616,8.64857921563e-05,1.5728681964e-05,0.000154658452496
18,0.07,0.05,2,1.3,0.000611041603548,0.000140987598956,3.31309806697e-07,9.01502599952e-06,0.00013164126315,0.000215841758465,6.79896757683e-05,1.21242514693e-05,0.000135727831228
18,0.07,0.05,2,1.4,0.000524519195367,0.00012444494258,2.79809673591e-07,7.68921706358e-06,0.000116475915843,0.000182789535404,5.40299440355e-05,9.5744157116e-06,0.000119185175657
18,0.07,0.05,2,1.5,0.000452477941003,0.000109858797179,2.37411025812e-07,6.58602485598e-06,0.000103035361297,0.000155903671027,4.33709086355e-05,7.7281802597e-06,0.000104804582132
18,0.07,0.05,2,1.6,0.000392010768315,9.70254674609e-05,2.02246622624e-07,5.66295067433e-06,9.11602701639e-05,0.000133784806214,3.51276745764e-05,6.35491111035e-06,9.23022205276e-05
18,0.07,0.05,2,1.7,0.000340766315845,8.5716092794e-05,1.72824899539e-07,4.88455023467e-06,8.06587176598e-05,0.000115359521821,2.86667571839e-05,5.30379974761e-06,8.13889648894e-05
18,0.07,0.05,2,1.8,0.000296911808762,7.57165584463e-05,1.47992136915e-07,4.22264096304e-06,7.13459253464e-05,9.98228887769e-05,2.35369657579e-05,4.47661708141e-06,7.18093059376e-05
18,0.07,0.05,2,1.9,0.000258958742324,6.68200226534e-05,1.26825638786e-07,3.65412880397e-06,6.30390682106e-05,8.65481658003e-05,1.94092724099e-05,3.80784295891e-06,6.33310504314e-05
18,0.07,0.05,2,2,0.0002256843315,5.8831765174e-05,1.08582530973e-07,3.16000792283e-06,5.55631747202e-05,7.50399834852e-05,1.60413147553e-05,3.25283128663e-06,5.57458374433e-05
18,0.07,0.05,2,2.1,0.00019621858649,5.16103026867e-05,9.27284763652e-08,2.72656827568e-06,4.87910059346e-05,6.49489823006e-05,1.32621418667e-05,2.78242376227e-06,4.89044166716e-05
18,0.07,0.05,2,2.2,0.000169951226665,4.50567143415e-05,7.88785562425e-08,2.34400160297e-06,4.26338341823e-05,5.60305437424e-05,1.09494065384e-05,2.37745390952e-06,4.27036832944e-05
18,0.07,0.05,2,2.3,0.000146420094882,3.90937540595e-05,6.67359730169e-08,2.00477906794e-06,3.70222390185e-05,4.81014817673e-05,9.0119070234e-06,2.02469341029e-06,3.70648813336e-05
18,0.07,0.05,2,2.4,0.000125184594994,3.36373550025e-05,5.60294021882e-08,1.70188227271e-06,3.18794433276e-05,4.09944101592e-05,7.37556753615e-06,1.71364005372e-06,3.19052025693e-05
18,0.07,0.05,2,2.5,0.000105719367105,2.85711649658e-05,4.64646455828e-08,1.42736227793e-06,2.70973380423e-05,3.45205270302e-05,5.97364032261e-06,1.43421606838e-06,2.71126706392e-05
18,0.07,0.05,2,2.6,8.75887774063e-05,2.37955311309e-05,3.78036734345e-08,1.17469664096e-06,2.25830308165e-05,2.85254315326e-05,4.75485128018e-06,1.17861465611e-06,2.25919655963e-05
18,0.07,0.05,2,2.7,7.12152701098e-05,1.94397868985e-05,3.01873178647e-08,9.48947687688e-07,1.8460651893e-05,2.31377109227e-05,3.7208129172e-06,9.51145057739e-07,1.84657529478e-05
18,0.07,0.05,2,2.8,5.68254321782e-05,1.55814766709e-05,2.36563096105e-08,7.52407470039e-07,1.48054128912e-05,1.84223232623e-05,2.8604404614e-06,7.53616455097e-07,1.48082663458e-05
18,0.07,0.05,2,2.9,4.22094706328e-05,1.16206960524e-05,1.72597707144e-08,5.55519257223e-07,1.10479170245e-05,1.36559950439e-05,2.05045574733e-06,5.56138470177e-07,1.10494008264e-05
18,0.07,0.05,2,3,2.94642008094e-05,8.14274448139e-06,1.18354264084e-08,3.85496567356e-07,7.74541248763e-06,9.51477675825e-06,1.38284543234e-06,3.85794515111e-07,7.7461368108e-06
20,0.07,0.05,2,0,0.00528850270642,0.000392649892404,3.50334911669e-06,5.70258670366e-05,0.000332120676251,0.00271617290971,0.00205855689286,0.000320454856248,0.000337161160608
20,0.07,0.05,2,0.1,0.00468628426548,0.000385767206523,3.11483185601e-06,5.37587987862e-05,0.000328893575881,0.00233315011498,0.0017086805372,0.00028815674197,0.000336312835811
